DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p23	9	11651144	NR	AKAP8P1 - JKAMPP1	ENSG00000234146	ENSG00000231491		638048	636176	rs10960067-G	rs10960067	0	10960067	intron_variant	1	0.221366612926284	1E-19	19.0		0.017473698	[0.014-0.021] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9q33.1	9	117739366	NR	TLR4 - TPT1P9	ENSG00000136869	ENSG00000234782		14631	343503	rs2149351-G	rs2149351	0	2149351	intron_variant	1	0.75892153042704	1E-14	14.0		0.01342802	[0.01-0.017] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9q33.2	9	119902190	NR	BRINP1 - LINC01613	ENSG00000078725	ENSG00000261432		532755	32863	rs10818400-G	rs10818400	0	10818400	intergenic_variant	1	0.605687587251465	2E-13	12.698970004336019		0.011010994	[0.0081-0.014] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9q33.3	9	125134275	NR	SCAI			ENSG00000173611			rs7021901-T	rs7021901	0	7021901	intron_variant	0	0.444390423695237	9E-9	8.045757490560675		0.008625301	[0.0057-0.0116] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p22.2	9	17029944	NR	BNC2 - RN7SL720P	ENSG00000173068	ENSG00000241152		159101	23957	rs166418-T	rs166418	0	166418	intron_variant	1	0.476010942645625	3E-10	9.522878745280337		0.009296315	[0.0064-0.0122] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p21.3	9	23294691	NR	LINC01239 - SUMO2P2	ENSG00000234840	ENSG00000227607		470478	337415	rs10757410-C	rs10757410	0	10757410	intron_variant	1	0.624900093925311	2E-9	8.698970004336019		0.011792741	[0.0079-0.0157] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p21.3	9	23737629	NR	ELAVL2			ENSG00000107105			rs3793577-G	rs3793577	0	3793577	intron_variant	0	0.531601309855099	7E-13	12.154901959985743		0.010534243	[0.0077-0.0134] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p21.3	9	23751702	NR	ELAVL2			ENSG00000107105			rs12236195-T	rs12236195	0	12236195	intron_variant	0	0.200306853467412	1E-8	8.0		0.010758697	[0.0071-0.0144] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p21.2	9	26647550	NR	GARIN3P1 - CAAP1	ENSG00000270683	ENSG00000120159		709116	193135	rs1964390-G	rs1964390	0	1964390	intergenic_variant	1	0.75398732806241	2E-9	8.698970004336019		0.010141554	[0.0068-0.0135] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p21.2	9	26746924	NR	GARIN3P1 - CAAP1	ENSG00000270683	ENSG00000120159		808490	93761	rs10967509-A	rs10967509	0	10967509	TF_binding_site_variant	1	0.37938081491822	3E-9	8.522878745280337		0.008919985	[0.006-0.0119] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p21.1	9	28631597	NR	LINGO2			ENSG00000174482			rs10968692-T	rs10968692	0	10968692	intron_variant	0	0.213764309275106	5E-8	7.301029995663981		0.010028154	[0.0064-0.0136] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p13.2	9	37000690	NR	PAX5			ENSG00000196092			rs3824344-T	rs3824344	0	3824344	intron_variant	0	0.372893566875735	6E-9	8.221848749616356		0.008889837	[0.0059-0.0119] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9p24.2	9	4140608	NR	GLIS3			ENSG00000107249			rs10974344-T	rs10974344	0	10974344	intron_variant	0	0.39344697343889	7E-9	8.154901959985743		0.008891059	[0.0059-0.0119] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	9q22.32	9	95494027	NR	PTCH1			ENSG00000185920			rs10512249-A	rs10512249	0	10512249	intron_variant	0	0.100257200503755	4E-13	12.397940008672037		0.018660009	[0.014-0.024] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	18q21.2	18	53200379	NR	DCC			ENSG00000187323			rs8084280-T	rs8084280	0	8084280	intron_variant	0	0.508429119361873	3E-19	18.522878745280337		0.013174078	[0.01-0.016] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	18q21.2	18	53458627	NR	DCC			ENSG00000187323			rs17417046-T	rs17417046	0	17417046	intron_variant	0	0.443162733910956	2E-13	12.698970004336019		0.010869398	[0.008-0.0138] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	18q21.2	18	54771235	NR	RAB27B			ENSG00000041353			rs117599630-G	rs117599630	0	117599630	intron_variant	0	0.0288295078750754	4E-8	7.3979400086720375		0.024253605	[0.016-0.033] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	18q21.2	18	54828093	NR	RAB27B			ENSG00000041353			rs3764512-T	rs3764512	0	3764512	intron_variant	0	0.225471874725859	7E-13	12.154901959985743		0.012920828	[0.0094-0.0165] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	18q21.2	18	55088940	NR	CCDC68 - LINC01929	ENSG00000166510	ENSG00000267013		129479	16964	rs12962538-C	rs12962538	0	12962538	regulatory_region_variant	1	0.18175535624632	4E-13	12.397940008672037		0.013774368	[0.01-0.017] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	18q21.2	18	55100746	NR	CCDC68 - LINC01929	ENSG00000166510	ENSG00000267013		141285	5158	rs12963231-A	rs12963231	0	12963231	TF_binding_site_variant	1	0.335188949129347	6E-12	11.221848749616356		0.010848809	[0.0078-0.0139] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	18q21.2	18	55416634	NR	TCF4			ENSG00000196628			rs2958162-C	rs2958162	0	2958162	intron_variant	0	0.308557235080323	3E-15	14.522878745280337		0.012605724	[0.0095-0.0157] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	18q21.2	18	55531605	NR	TCF4			ENSG00000196628			rs619466-G	rs619466	0	619466	intron_variant	0	0.902157856731975	3E-12	11.522878745280337		0.0171336	[0.012-0.022] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	18q21.2	18	55539976	NR	TCF4			ENSG00000196628			rs1452787-G	rs1452787	0	1452787	intron_variant	0	0.284287965832506	4E-10	9.397940008672037		0.010135256	[0.0069-0.0133] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12q21.1	12	73915969	NR	LINC02882			ENSG00000251138			rs993845-T	rs993845	0	993845	intron_variant	0	0.404571891411138	3E-9	8.522878745280337		0.00922402	[0.0062-0.0123] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	13q21.32	13	66438917	NR	PCDH9			ENSG00000184226			rs9592470-C	rs9592470	0	9592470	intron_variant	0	0.450451785199201	3E-8	7.522878745280337		0.008199534	[0.0053-0.0111] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	11p11.2	11	47419921	NR	PSMC3			ENSG00000165916			rs3781627-A	rs3781627	0	3781627	intron_variant	0	0.694086755463326	5E-11	10.301029995663981		0.010487369	[0.0074-0.0136] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	11p11.2	11	47786222	NR	NUP160			ENSG00000030066			rs2290850-C	rs2290850	0	2290850	intron_variant	0	0.3482479222397	1E-11	11.0		0.011033266	[0.0078-0.0142] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	11q12.1	11	57699563	NR	ZDHHC5			ENSG00000156599			rs11604333-G	rs11604333	0	11604333	intron_variant	0	0.321224362296017	5E-13	12.301029995663981		0.011700453	[0.0085-0.0149] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	11q12.2	11	61704206	NR	DAGLA			ENSG00000134780			rs198457-T	rs198457	0	198457	intron_variant	0	0.18779776750139	1E-9	9.0		0.011377572	[0.0077-0.0151] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	1q25.1	1	173879670	NR	ZBTB37			ENSG00000185278			rs28680958-A	rs28680958	0	28680958	intron_variant	0	0.216767090768648	3E-8	7.522878745280337		0.009903482	[0.0064-0.0134] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	1q25.2	1	176213586	NR	COP1-DT			ENSG00000236021			rs4526571-A	rs4526571	0	4526571	intron_variant	0	0.382950322668	8E-9	8.096910013008056		0.009236985	[0.0061-0.0124] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	1q25.3	1	181628779	NR	CACNA1E			ENSG00000198216			rs80223426-G	rs80223426	0	80223426	intron_variant	0	0.0612151391549874	4E-8	7.3979400086720375		0.016638713	[0.011-0.023] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	11q14.2	11	88494530	NR	GAPDHP70 - GRM5-AS1	ENSG00000249489	ENSG00000255082		85307	10046	rs308805-T	rs308805	0	308805	intergenic_variant	1	0.202985884354011	2E-9	8.698970004336019		0.011041663	[0.0075-0.0146] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	11q14.3	11	88796288	NR	GRM5			ENSG00000168959			rs3862367-T	rs3862367	0	3862367	intron_variant	0	0.311514166787463	2E-12	11.698970004336019		0.011438954	[0.0083-0.0146] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	11q14.3	11	89157283	NR	GRM5 - TYR	ENSG00000168959	ENSG00000077498		91301	20592	rs61903412-A	rs61903412	0	61903412	intergenic_variant	1	0.526702635205318	1E-13	13.0		0.011356259	[0.0084-0.0144] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	1q31.3	1	197373250	NR	CRB1			ENSG00000134376			rs72740550-A	rs72740550	0	72740550	intron_variant	0	0.217111731298085	3E-13	12.522878745280337		0.013800633	[0.01-0.018] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	1q31.3	1	197732246	NR	DENND1B			ENSG00000213047			rs2488398-C	rs2488398	0	2488398	intron_variant	0	0.204896436017119	4E-15	14.397940008672037		0.015180979	[0.011-0.019] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	11q22.1	11	99630017	NR	CNTN5			ENSG00000149972			rs2458167-C	rs2458167	0	2458167	intron_variant	0	0.685786703675344	2E-14	13.698970004336019		0.012026263	[0.0089-0.0151] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12q23.2	12	103044018	NR	ASCL1 - C12orf42-AS1	ENSG00000139352	ENSG00000257860		83505	107816	rs17041417-A	rs17041417	0	17041417	intergenic_variant	1	0.180687335757869	2E-9	8.698970004336019		0.011447053	[0.0077-0.0152] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12q24.11	12	109411098	NR	MYO1H			ENSG00000174527			rs6606710-C	rs6606710	0	6606710	intron_variant	0	0.405363443232167	7E-10	9.154901959985743		0.012666779	[0.0086-0.0167] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12q24.22	12	117236324	NR	NOS1			ENSG00000089250			rs10774909-G	rs10774909	0	10774909	intron_variant	0	0.203112737739339	5E-16	15.301029995663981		0.01471432	[0.011-0.018] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12q24.23	12	118274072	NR	TAOK3			ENSG00000135090			rs7314987-T	rs7314987	0	7314987	intron_variant	0	0.132728373857085	1E-9	9.0		0.013703822	[0.0093-0.0181] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	1p36.12	1	20900845	NR	EIF4G3			ENSG00000075151			rs3767247-C	rs3767247	0	3767247	intron_variant	0	0.374206753204345	3E-10	9.522878745280337		0.009594261	[0.0066-0.0126] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	1p36.12	1	21207744	NR	EIF4G3 - ECE1	ENSG00000075151	ENSG00000117298		30459	9503	rs12131134-T	rs12131134	0	12131134	intergenic_variant	1	0.439430231644642	2E-9	8.698970004336019		0.008958757	[0.0061-0.0119] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12p12.1	12	22616492	NR	ETNK1-DT, C2CD5-AS1			ENSG00000257023, ENSG00000250166			rs73080452-A	rs73080452	0	73080452	intron_variant	0	0.22032103370436	4E-8	7.3979400086720375		0.009671048	[0.0062-0.0131] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12p12.1	12	22721008	NR	LINC02955			ENSG00000256995			rs261910-T	rs261910	0	261910	intron_variant	0	0.432479962817792	2E-11	10.698970004336019		0.010013735	[0.0071-0.0129] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12p12.1	12	23924932	NR	SOX5			ENSG00000134532			rs4581549-T	rs4581549	0	4581549	intron_variant	0	0.117213024219302	1E-9	9.0		0.013776805	[0.0093-0.0182] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
